kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
9,2009.0,1.0,33,0.191176034099527,0.338989132062969
9,2009.0,2.0,29,-0.0853349804225423,0.2362300907668898
9,2009.0,3.0,22,0.5288461192631161,-0.1222771912846019
9,2009.0,4.0,29,-0.2432300718712292,-0.0604889650387153
9,2009.0,5.0,28,0.05795377742211075,-0.06964021978238194
9,2009.0,6.0,38,-0.0987274720668677,-0.0842842470563138
9,2009.0,7.0,21,0.1894872414414882,-0.2619810627520537
9,2009.0,8.0,27,0.2556007360341414,-0.0313190521586379
9,2009.0,9.0,29,0.2073904874291509,0.1516275257120333
9,2009.0,10.0,26,0.590755147431758,0.3255510964174563
9,2009.0,11.0,33,0.1695530440938034,-0.0186918118376014
9,2009.0,12.0,22,0.37565430907965847,0.25341725273204063
9,2010.0,1.0,28,0.3604803235490095,-0.020996272802687406
9,2010.0,2.0,23,-0.0846419900051034,0.2418949479065107
9,2010.0,3.0,31,-0.1494658924399918,0.2429347656590325
9,2010.0,4.0,30,-0.14456762328502296,0.291595426160176
9,2010.0,5.0,27,0.047654190678277,0.2677920305815476
9,2010.0,6.0,29,0.3273888859786056,-0.1605847802870708
9,2010.0,7.0,48,0.1812502951348437,0.05741863217175395
9,2010.0,8.0,31,-0.0976509100890703,-0.0200969709626173
9,2010.0,9.0,15,0.0730467198900831,0.5877959948112548
9,2010.0,10.0,24,-0.1673333950489423,0.0654323120898443
9,2010.0,11.0,25,0.2878471637632245,0.0378517913551958
9,2010.0,12.0,21,0.0637528825445203,-0.1398165284185666
9,2011.0,1.0,12,0.2814162697162231,0.7207514531934986
9,2011.0,2.0,16,-0.260501500620693,-0.15505547912990594
9,2011.0,3.0,14,0.3864359395764281,-0.2220301799976662
9,2011.0,4.0,19,0.0110165793703566,0.0136549512214931
9,2011.0,5.0,20,-0.2635191318167978,0.24715024303423
9,2011.0,6.0,34,0.1695101456859277,0.19653773809918257
9,2011.0,7.0,26,-0.3006112705250133,-0.14664582306947543
9,2011.0,8.0,32,-0.0070830341797945,0.5197679320522347
9,2011.0,9.0,40,-0.3285629786849862,0.02964720050989485
9,2011.0,10.0,28,-0.12138016825879369,-0.0406632977794464
9,2011.0,11.0,17,-0.0767601280456714,0.3313880486199516
9,2011.0,12.0,33,-0.0025773857003315,0.226941501957261
9,2012.0,1.0,16,0.0519396772414232,-0.13224781780522415
9,2012.0,2.0,15,0.6206526408797635,0.2928306785902305
9,2012.0,3.0,28,-0.5190325289393097,-0.3113759421221026
9,2012.0,4.0,30,-0.048083151683069,0.25931189265605104
9,2012.0,5.0,41,0.0336731878216251,0.1278206381990104
9,2012.0,6.0,31,0.2127695057315949,0.0901963392981708
9,2012.0,7.0,36,-0.23556819119237032,-0.18934459341692433
